"name","基本武器","部位","短命","ASSASSIN HONED","BALANCED","破滅","BATTLE LUST","BERSERK","吸血","BONE BREAKER","補強不可","詠唱集中","CHAOS DAMAGE","CRAFT BONUS","CRAFT EXCEPTIONAL BONUS","CURSED","CURSE REMOVAL","物理","炎","冷気","毒","エネルギー","HP変換","HP変換(物理)","HP変換(炎)","HP変換(冷気)","HP変換(毒)","HP変換(エネルギー)","武器ダメージ","ダメージ修正","回避","DEX","DURABILITY BONUS","POT強化","CR","FC","FOCUS","炎エリア","冷気エリア","毒エリア","エネルギーエリア","命中","Curse","Dispel","STMダウン","Fireball","Harm","HPリーチ","Lightning","命中低下","回避低下","Magic Arrow","Mana Drain","MPリーチ","HP","HP回復","STMリーチ","INT","LAST PARRY CHANCE","矢弾コスト","MPコスト","秘薬コスト","装備条件","幸運","瞑想可","魔道武器","MP","MANA PHASE","MP回復","MASSIVE","NIGHT SIGHT","PRIZED","RANDOM PROTECTION","RANDOM KILLER","RANDOM SUMMONER","麻痺カウンター","物理ダメージ反射","REPLENISH CHARGES","物理抵抗","炎抵抗","冷気抵抗","毒抵抗","エネルギー抵抗","RESONANCE","SEARING","自己修復","SOUL CHARGE","SPARKS","詠唱可","呪文ダメージ","詠唱集中","破片残留","STM","STM回復","STR","SWARM","速度増","TOXIC WEAPON","UNWIELDY","ベスト","VELOCITY","WARD REMOVAL","重量軽減","WILDFIRE REMOVAL","耐久性","装備STR","基礎ダメージ","基礎速度","基礎重量","片手","両手","基礎スキル","射程","ガゴ専","CRAFT","SPM 70","SPM 90","AXE","除外","略","date","url","urlImage","備考",,,,,,,,,,,,,
"The Taskmaster",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,"100",,,,,,,,"50",,,"5",,,,,,,,"100",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"255/255","45","10-14","2.5",,"*",,"FENCING",,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-doom-gauntlet/","http://www.uo.com/wp-content/uploads/2015/09/the_taskmaster.gif","[ARTIFACT RARITY 10]",,,,,,,,,,,,,
"Tunic of Fire",,"上半身L2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*",,,,,,"15",,"24","34","4","1","2",,,"5",,,,,,,,,,,,,,,,,,,"255/255","60",,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-doom-gauntlet/","http://www.uo.com/wp-content/uploads/2015/09/tunic_of_fire.gif","[ARTIFACT RARITY 11]",,,,,,,,,,,,,
"Voice of the Fallen King",,"首",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,"2","4","18","3","18",,,,,,,,,,,"3","8",,,,,,,,,,"255/255","20",,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-doom-gauntlet/","http://www.uo.com/wp-content/uploads/2015/09/voice_of_the_fallen_king.gif","[ARTIFACT RARITY 11]",,,,,,,,,,,,,
"Anon’s Boots",,"靴",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,"-5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"255/255","10",,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-eodon/","http://www.uo.com/wp-content/uploads/2015/09/eodon-anonboots.gif","-",,,,,,,,,,,,,
"Anon’s Spellbook",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8",,,"10","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-eodon/","http://www.uo.com/wp-content/uploads/2015/09/eodon-anonbook.gif","[MAGERY +15","DINOSAUR SLAYER EODON TRIBE SLAYER OR MYRMIDEX SLAYER]",,,,,,,,,,,,
"Balakai’s Shaman Staff",,"手持ち左か両手",,,,,,,,,,,,,,,,"100",,,,,,,,,,,,,,,,"25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0",,,,,,,,,,,,,,,,,,,,,,,"*",,,,,,,,,,,,,,,,"255/255","5","11–15","2.75",,"*",,"MACE FIGHTING",,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-eodon/","http://www.uo.com/wp-content/uploads/2015/09/eodon-balakai.gif","[MEDITATION +10","case human]",,,,,,,,,,,,
"Enhantress’ Cameo",,"タリスマン",,,,,,,,,,,,,,,,,,,,,,,,,,,"20",,,,,,,,,,,,,"10",,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,"5",,,,,,,,"255/255",,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-eodon/","http://www.uo.com/wp-content/uploads/2015/09/eodon-enchantress.gif","[RANDOM SUPER SLAYER]",,,,,,,,,,,,,
"Grugor’s Shield",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,"4","4","4","4","4",,,,,,,,,,"10",,"10",,"10",,,,,,,,"255/255",,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-eodon/","http://www.uo.com/wp-content/uploads/2015/09/eodon-grugor.gif","[PARRY +10","EODON TRIBE PROTECTION +60%]",,,,,,,,,,,,
"Halawa’s Hunting Bow",,"手持ち左か両手",,,,,,,,,,,,,,,,"100",,,,,,,,,,,,,,,,,,,,,,,,"20",,,,,,,,,,,,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45",,,,"60",,,,"255/255","35",,"3.25",,,"*","ARCHERY","10",,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-eodon/","http://www.uo.com/wp-content/uploads/2015/09/eodon-halawa.gif","[EODON SLAYER","case human]",,,,,,,,,,,,
"Hawkwind’s Robe",,"上半身L4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","10",,,,,,,"2",,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,"255/255","10",,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-eodon/","http://www.uo.com/wp-content/uploads/2015/09/eodon-hawkwind.gif","-",,,,,,,,,,,,,
"Jumu’s Sacred Hide",,,,,,,,,,,,,,,,,,,,,,,,,,,"15",,"20",,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,"5",,,,,,,,,,,,,,,"255/255","10",,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-eodon/","http://www.uo.com/wp-content/uploads/2015/09/eodon-juma.gif","-",,,,,,,,,,,,,
"Juo’nar’s Grimoire",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8",,,"10","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-eodon/",,"[NECROMANCY +15","RANDOM SUPER SLAYER]",,,,,,,,,,,,
"Lerei’s Hunting Spear",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,"100",,,,,,,,"60",,,,,,,,,,,,,"20","10",,,,,,,,,,,"80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30",,,,,,,,"255/255","50",,"2.75",,,"*",,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-eodon/","http://www.uo.com/wp-content/uploads/2015/09/eodon-lerei.gif","[REPTILE SLAYER","case human","SKILLE REQUIRED: FENCING]",,,,,,,,,,,
"Minax’s Sandals",,"靴",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","10",,"150",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"255/255","10",,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-eodon/","http://www.uo.com/wp-content/uploads/2015/09/eodon-minax.gif","[RANDOM RESIST -3%]",,,,,,,,,,,,,
"Mocapotl’s Obsidian Sword",,"手持ち左か両手",,,,,,,,,,,,,,,,"100",,,,,,,,,,,"75",,,,,,,,,,,,,,,,,,"50",,,,,,,,,,"100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20",,,,,"40",,,,,,,,"255/255","85","20–24","5",,,"*","SWORDSMANSHIP",,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-eodon/","http://www.uo.com/wp-content/uploads/2015/09/eodon-mocapotl.gif","[HIT PHYSICAL AREA 50%]",,,,,,,,,,,,,
"Ozymandias’ Obi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","2","10",,,,,,,,,,"255/255","10",,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-eodon/","http://www.uo.com/wp-content/uploads/2015/09/eodon-ozimandias.gif","-",,,,,,,,,,,,,
"Shanty’s Waders",,"靴",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5",,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"255/255","10",,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-eodon/","http://www.uo.com/wp-content/uploads/2015/09/eodon-shanty.gif","-",,,,,,,,,,,,,
"Totem of the Tribe",,"タリスマン",,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,"5",,,,,,,,,,,"5",,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"255/255",,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-eodon/","http://www.uo.com/wp-content/uploads/2015/09/eodon-tribe.gif","-",,,,,,,,,,,,,
"Wamap’s Bone Earrings",,"耳",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"255/255",,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-eodon/","http://www.uo.com/wp-content/uploads/2015/09/eodon-wamap1.gif","[Eodon Creatures","case human","—","—","—","—","—","(EARRINGS ON A GARGOYLE BEING THE EQUIVALENT OF THE HEAD SLOT ON OTHER RACES’ ARMOR)]",,,,,,
"Alchemist’s Abomination",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15",,,"25","3","2",,,,,,,,,,,,,,,,,,,,,,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","https://uo.com/wp-content/uploads/2021/05/a-a-bracelet.gif","[Event:Alchemist’s Abomination Champion Spawn]",,,,,,,,,,,,,
"Ankh of Devotion",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Treasures of the Shattered Sanctum","PROVIDES TELEPORTATION TO SHRINES IN TRAMMEL FELUCCA AND TOKUNO]",,,,,,,,,,,,
"Ankou’s Soulbinder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"8",,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"255/255","10",,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Rifted Crown","SHARD BOUND]",,,,,,,,,,,,
"Artio’s Vine Wrap",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","https://uo.com/wp-content/uploads/2015/10/vine-wrap.gif","[Event:Spring Fever Champion Spawn]",,,,,,,,,,,,,
"Artisan’s Esteem",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20",,,"25","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15",,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Treasures of Wildfire","EVALUATE INTELLIGENCE +20]",,,,,,,,,,,,
"Azarok’s Legplates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20",,,"5",,,,,,,,,,,,,,,,,,,,,,,"4",,,"5",,,"8",,,,,,"8",,,,,,,,,,,,"15","15","15","15","15",,,,,,,,,,"8",,,,,,,,,,,,"255/255",,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Treasures of the Shattered Sanctum","HEALING 15%","SHARD BOUND]",,,,,,,,,,,
"Balron Bone Armor  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,"5",,,"5",,,"8",,,,,,"8",,,,,,,,,,,,"15","15","15","15","15",,,,,,,,,,"8",,"5",,,,,,,,,,"255/255","40",,,"6",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","https://uo.com/wp-content/uploads/2021/09/bal-bone.gif","[Event:Treasures of Demonic Forces"," Shrouded Sails","SHARD BOUND]",,,,,,,,,,,
"Batlin’s Inner Voice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","https://uo.com/wp-content/uploads/2020/10/batlin-inner-voice.gif","[Event:Black Gate Champion Spawn","RESIST (RANDOM) 10%]",,,,,,,,,,,,
"Berserker’s Bardiche",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","http://www.uo.com/wp-content/uploads/2015/10/berserk-bardiche.gif","[Event:Ophidian War","OPHIDIAN SLAYER","PLUS RANDOM PROPERTIES]",,,,,,,,,,,
"Berserker’s Scythe",,"手持ち左か両手",,,,,,,,,,,,,,,,"100",,,,,,,,,,,"50",,,,,,,,,,,,,,,,,,,"35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"255/255","45","15–18","3.5","5",,"*","SWORDSMANSHIP",,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","http://www.uo.com/wp-content/uploads/2015/10/berserk-scythe.gif","[Event:Warriors of Destiny","ARTIFACT RARITY 12","DEMON SLAYER]",,,,,,,,,,,
"Blackheart Baubles",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,"4",,,"8","20",,"125",,,"8",,"3",,,,,,,,,,"15","15","15","15","15",,,,,,,"15",,,,,,,,,,,,,,,"255/255",,,,"1",,,,,"*",,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","https://uo.com/wp-content/uploads/2024/04/blackheart-baubles.gif","[Event:Shrouded Sails","GARGISH EARRING","SHARD BOUND]",,,,,,,,,,,
"Bogling Hide Mukluks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,"255/255","10",,,"1",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","https://uo.com/wp-content/uploads/2023/03/mukluks.gif","[Event:Counterfeit Commodities Champion Spawn]",,,,,,,,,,,,,
"Boots of Escaping",,"靴",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","http://www.uo.com/wp-content/uploads/2015/10/boots-escaping.gif","[Event:Treasures of: Doom"," Sorcerer’s Dungeon"," Kotl City"," Khaldun"," Archlich]",,,,,,,,,
"Bulwark of Light",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30",,"20",,,,,"1",,,,,,,,,,,,,,,,,,,"5",,,,,,"5",,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Shadow’s Awakening","HEATER SHIELD/ LARGE PLATE SHIELD","HEALING BONUS 10%]",,,,,,,,,,,
"Bulwark of Shadows",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,"3",,,,,"8","15",,,,,,,"3",,,,,,,,,,,,,,,,,,"30",,"*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Shadow’s Awakening","CHAOS SHIELD/ GARGISH CHAOS SHIELD]",,,,,,,,,,,,
"Carved Bone Relic from Holmes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"255/255",,,,"1",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Treasures of Wildfire and Counterfeit Commodities","VORPAL BUNNY SUMMONING","ANATOMY +20]",,,,,,,,,,,
"Chaos Shield (Vanguard)",,"手持ち右",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,"5",,,,,,,,,,,,,,,,,,,"VARIABLE","95",,,"5",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","http://www.uo.com/wp-content/uploads/2015/10/vanguard-chaosshield.gif","[Event:Warriors of Destiny","VARIABLE RESISTS (PHYSICAL OVER 10 ALL OTHERS BELOW 10 )]",,,,,,,,,,,,
"Cingulum of Juo’nar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,"255/255","10",,,"2",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Treasure of the Archlich","APRON","GARGOYLE ONLY","NECROMANCY +5]",,,,,,,,,,
"Cloak of Corruption",,"上半身L4",,,,,,,,,,,,,,"*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","http://www.uo.com/wp-content/uploads/2015/10/cloakofdeath.gif","[Event:Warriors of Destiny","DRAINS HIT POINTS MANA STAMINA AND KARMA]",,,,,,,,,,,,
"Cloak Of Death",,"上半身L4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,"10",,,"2",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","http://www.uo.com/wp-content/uploads/2015/10/cloakofdeath1.gif","[Event:Warriors of Destiny]",,,,,,,,,,,,,
"Cloak Of Life",,"上半身L4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,"2",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","http://www.uo.com/wp-content/uploads/2015/10/cloak-life.gif","[Event:Warriors of Destiny]",,,,,,,,,,,,,
"Cloak Of Light",,"上半身L5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,"*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","http://www.uo.com/wp-content/uploads/2015/10/cloak1.gif","[Event:Treasures of Doom"," Treasures of Fey Wrath]",,,,,,,,,,,,
"Cloak Of Power",,"上半身L4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,"10",,,"2",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","http://www.uo.com/wp-content/uploads/2015/10/cloak-power.gif","[Event:Warriors of Destiny]",,,,,,,,,,,,,
"Cloak Of Silence",,"上半身L5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,"2",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","http://www.uo.com/wp-content/uploads/2015/10/cloak-silence.gif","[Event:Warriors of Destiny and Counterfeit Commodities","STEALTH +10]",,,,,,,,,,,,
"Codex of Shadows",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,"5","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/",,"[Event:Shadow’s Awakening","SPELLBOOK","MAGERY +20","MEDITATION +20]",,,,,,,,,,
"Conjurer’s Garb",,"上半身L4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140",,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,"3",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","http://www.uo.com/wp-content/uploads/2015/10/conjuror-garb.gif","[Event:Halloween 2009]",,,,,,,,,,,,,
"Conjurer’s Grimoire",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8",,,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","http://www.uo.com/wp-content/uploads/2015/10/conjurer-grimmoire.gif","[Event:Halloween 2008","CONJURER’S GRIMOIRE","BLESSED","MAGERY +15","UNDEAD SLAYER","SPELLS 0]",,,,,,,,
"Conjurer’s Trinket",,"タリスマン",,,,,,,,,,,,,,,,,,,,,,,,,,,"20",,,,,,,,,,,,,"10",,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,"10",,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","http://www.uo.com/wp-content/uploads/2015/10/conjurer-trinket.gif","[Event:Halloween 2008"," Treasures of the Feudal Lands"," Treasures of the Shattered Sanctum","UNDEAD SLAYER]",,,,,,,,,,
"Corrupted Paladin Vambraces",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,"8",,,,,,"10",,"4",,,,,,,,,,"15","15","15","15","15",,,,,,,,,,"10","4","5",,,,,,,,,,"255/255","80",,,"5",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","https://uo.com/wp-content/uploads/2015/10/archlich-vambrace.gif","[Event:Treasures of the Archlich"," Treasures of the Shattered Sanctum","PLATE ARMS]",,,,,,,,,,,
"Corsair’s Insignia",,"タリスマン",,,,,,,,,,,,,,,,,,,,,,,,,,,"20",,,,,,,,,,,,,"10",,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,"1",,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-events/","https://uo.com/wp-content/uploads/2024/04/corsairs-insignia.gif","[Event:Shrouded Sails","REPOND SLAYER","SHARD BOUND]",,,,,,,,,,,
